Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,alpha,copy_X,fit_intercept,max_iter,n_jobs,normalize,positive,precompute,random_state,selection,solver,tol,warm_start,MAE,R2,RMSE,training_mae,training_mse,training_r2_score,training_rmse,training_score,estimator_class,estimator_name
2022-12-06 23:18:38,2.8s,228dc672e8404b73b0f068a150ef3429,ridge_reg_test,LOCAL,C:\Users\RUGVED\AppData\Local\Programs\Python\Python310\lib\site-packages\ipykernel_launcher.py,RUGVED,FINISHED,3.86,True,True,None,,deprecated,False,,None,,auto,0.001,,1.0206952094140114,0.8868738798682909,1.3430786845053995,0.9252405147488773,1.592316989336183,0.8822056819028182,1.2618704328639225,0.8822056819028182,sklearn.linear_model._ridge.Ridge,Ridge
2022-12-06 23:18:32,2.9s,21e8a43b9fd94b27bcf7f1f86531f1be,ridge_reg_train,LOCAL,C:\Users\RUGVED\AppData\Local\Programs\Python\Python310\lib\site-packages\ipykernel_launcher.py,RUGVED,FINISHED,3.86,True,True,None,,deprecated,False,,None,,auto,0.001,,0.9252405147488773,0.8822056819028182,1.2618704328639225,0.9252405147488773,1.592316989336183,0.8822056819028182,1.2618704328639225,0.8822056819028182,sklearn.linear_model._ridge.Ridge,Ridge
2022-12-06 23:17:37,2.9s,ea71d7b009fa4841bd58b3cf9ec8c85c,lasso_reg_test,LOCAL,C:\Users\RUGVED\AppData\Local\Programs\Python\Python310\lib\site-packages\ipykernel_launcher.py,RUGVED,FINISHED,0.02,True,True,1000,,deprecated,False,False,None,cyclic,,0.0001,False,0.9991457803138134,0.8908018557599986,1.3195554335506026,0.9218415782643773,1.5996457605027656,0.8816635237723459,1.264771030860039,0.8816635237723459,sklearn.linear_model._coordinate_descent.Lasso,Lasso
2022-12-06 23:17:18,2.9s,fcc23a3c7afe4c4d930e5d43e0630db3,lasso_reg_train,LOCAL,C:\Users\RUGVED\AppData\Local\Programs\Python\Python310\lib\site-packages\ipykernel_launcher.py,RUGVED,FINISHED,0.02,True,True,1000,,deprecated,False,False,None,cyclic,,0.0001,False,0.9218415782643773,0.8816635237723459,1.264771030860039,0.9218415782643773,1.5996457605027656,0.8816635237723459,1.264771030860039,0.8816635237723459,sklearn.linear_model._coordinate_descent.Lasso,Lasso
2022-12-06 23:15:43,3.1s,11a4163087584bf7b4db9d7b5ad1c9f1,linear_reg_test,LOCAL,C:\Users\RUGVED\AppData\Local\Programs\Python\Python310\lib\site-packages\ipykernel_launcher.py,RUGVED,FINISHED,,True,True,,None,deprecated,False,,,,,,,1.0272576760506111,0.8855193988621096,1.351095230950865,0.9268613718593889,1.5876319459721917,0.8825522658380605,1.2600126769093205,0.8825522658380605,sklearn.linear_model._base.LinearRegression,LinearRegression
2022-12-06 23:15:09,4.0s,93d2fb3c1ba74021a6f300f9bfc9b8e7,linear_reg_train,LOCAL,C:\Users\RUGVED\AppData\Local\Programs\Python\Python310\lib\site-packages\ipykernel_launcher.py,RUGVED,FINISHED,,True,True,,None,deprecated,False,,,,,,,0.9268613718593889,0.8825522658380605,1.2600126769093205,0.9268613718593889,1.5876319459721917,0.8825522658380605,1.2600126769093205,0.8825522658380605,sklearn.linear_model._base.LinearRegression,LinearRegression
